Equation	Cut_Index	Radius_Next	Velocity_Next
G	200000	1.011042e+00	-2.101799e-01
G	200000	1.536957e+00	-7.720942e-02
G	200000	1.599917e+00	-4.154343e-01
G	200000	2.973588e+00	-9.625505e-02
G	200000	5.108587e-01	1.220587e+00
G	200000	2.462529e+00	-2.422290e-01
G	200000	2.016646e+00	-1.656341e-01
G	200000	2.653029e+00	-1.879533e-01
G	200000	3.072753e+00	-1.490691e-01
G	200000	1.959704e+00	-3.682396e-01
G	200000	2.914510e+00	-1.733640e-01
G	200000	1.376888e+00	-7.283902e-01
G	200000	2.310393e+00	-5.850862e-02
G	200000	2.537973e+00	-3.206906e-02
G	200000	3.154558e+00	-6.897210e-02
G	200000	1.696213e+00	-5.917031e-01
G	200000	3.406292e+00	-1.569640e-01
G	200000	1.452186e+00	-7.610919e-01
G	200000	8.377208e-01	-8.797228e-01
G	200000	2.471574e+00	-7.651258e-02
G	200000	2.259219e+00	-2.226272e-01
G	200000	7.257148e-01	7.093667e-01
G	200000	2.852356e+00	-2.487683e-01
G	200000	3.453419e+00	-8.214489e-02
G	200000	3.238420e+00	-2.084795e-01
G	200000	3.202995e+00	-2.186849e-01
G	200000	7.266103e-01	-2.287050e+00
G	200000	3.588241e+00	-1.866679e-01
G	200000	3.116709e+00	-2.817273e-01
G	200000	2.665598e+00	-7.971761e-02
G	200000	2.772499e+00	-6.819968e-02
G	200000	3.186075e+00	-2.891048e-01
G	200000	3.788300e+00	-1.463782e-01
G	200000	1.000170e+00	-1.036202e+00
G	200000	1.620103e+00	-3.903401e-01
G	200000	3.003933e+00	-6.322067e-02
G	200000	9.952386e-01	-3.823003e-02
G	200000	9.943350e-01	-4.942387e-02
G	200000	9.902221e-01	-6.076844e-02
G	200000	9.894711e-01	-7.192198e-02
G	200000	9.850126e-01	-8.313860e-02
G	200000	9.815075e-01	-9.534075e-02
G	200000	9.813401e-01	-1.070132e-01
G	200000	9.701158e-01	-1.196469e-01
G	200000	9.893484e-01	-1.085634e-01
G	200000	2.238139e+00	-1.255506e-01
G	200000	9.659952e-01	-1.549164e-01
G	200000	2.011654e+00	-1.163484e-01
G	200000	2.122991e+00	2.292465e-02
G	200000	6.833511e-01	-3.791939e-03
G	200000	2.834505e+00	-1.020071e-01
G	200000	2.089106e+00	-1.829650e-01
G	200000	1.695318e+00	-1.882620e-02
G	200000	1.392796e+00	-4.206747e-01
G	200000	1.615530e+00	-3.477556e-01
G	200000	2.032075e+00	-1.615674e-01
G	200000	2.437513e+00	-6.918075e-02
G	200000	2.642048e+00	-1.853850e-01
G	200000	2.891670e+00	-3.856284e-02
G	200000	2.410989e+00	1.396047e-02
G	200000	2.359243e+00	-1.511875e-01
G	200000	2.850349e+00	-5.613798e-02
G	200000	2.997053e+00	-9.789031e-02
G	200000	2.249831e+00	-2.137707e-02
G	200000	3.101013e+00	-4.886336e-02
G	200000	2.328659e+00	-2.250984e-01
G	200000	3.012549e+00	-6.550217e-02
G	200000	2.220858e+00	-1.583657e-01
G	200000	2.676143e+00	-1.576350e-01
G	200000	3.217370e+00	-5.500326e-02
G	200000	3.200505e+00	-1.844759e-01
G	200000	3.127591e+00	-1.947590e-01
G	200000	2.348792e+00	-3.477498e-01
G	200000	3.498132e+00	-1.390470e-01
G	200000	3.393854e+00	-1.500961e-01
G	200000	5.949393e-01	-2.022259e-01
G	200000	2.537429e+00	-2.556769e-01
G	200000	3.021437e+00	-1.008526e-01
G	200000	2.633362e+00	-5.058976e-02
G	200000	2.453152e+00	-8.130484e-02
G	200000	2.334393e+00	-2.734464e-01
G	200000	4.830045e-01	1.146971e+00
G	200000	3.475375e+00	-1.725604e-01
G	200000	3.188371e+00	-1.068397e-01
G	200000	3.299695e+00	-9.976698e-02
G	200000	2.954600e+00	-1.415354e-01
G	200000	9.969235e-01	-3.236096e-02
G	200000	9.931325e-01	-4.193999e-02
G	200000	9.906390e-01	-5.062201e-02
G	200000	9.913441e-01	-6.025370e-02
G	200000	1.253433e+00	2.754342e-02
G	200000	1.280856e+00	2.318339e-02
G	200000	1.311646e+00	1.838466e-02
G	200000	1.458426e+00	8.219599e-03
G	200000	9.475852e-01	9.641934e-02
G	200000	9.801298e-01	-1.458273e-01
G	200000	2.289748e+00	-6.083807e-02
G	200000	6.329774e-01	1.851838e-01
G	200000	1.052360e+00	-9.659000e-02
G	200000	4.615575e-01	1.033527e+00
G	200000	1.518653e+00	-7.832553e-02
G	200000	1.830017e+00	2.304895e-02
G	200000	1.807667e+00	1.140026e-02
G	200000	2.706648e+00	-1.539891e-02
G	200000	1.977433e+00	-1.289441e-01
G	200000	2.370149e+00	-5.635161e-02
G	200000	1.981620e+00	-1.833099e-01
G	200000	2.825964e+00	-1.028325e-01
G	200000	2.979516e+00	-6.321441e-02
G	200000	1.699770e+00	-3.459510e-01
G	200000	1.435759e+00	-4.432657e-01
G	200000	2.564730e+00	-5.213398e-02
G	200000	9.719561e-01	-6.702251e-01
G	200000	2.477654e+00	-7.161680e-02
G	200000	1.880533e+00	-5.809264e-02
G	200000	2.580465e+00	-1.866477e-01
G	200000	1.859583e+00	-1.600660e-01
G	200000	3.042337e+00	-8.582704e-02
G	200000	2.321204e+00	-8.792149e-03
G	200000	3.086012e+00	-4.122609e-02
G	200000	2.139847e+00	-6.313355e-02
G	200000	2.385644e+00	-2.995767e-02
